n,idx,distribution,travel,serv,obj,iters,time,alg,cost_profile,scaling
15,15,0,0,0,1356.877,0.0,2.101,nnsvf,"(1, 2.5, 10)",0.5
15,15,0,0,1,2226.739,0.0,1.257,nnsvf,"(1, 2.5, 10)",0.5
15,16,0,0,0,1409.933,0.0,1.783,nnsvf,"(1, 2.5, 10)",0.5
15,16,0,0,1,2286.595,0.0,1.465,nnsvf,"(1, 2.5, 10)",0.5
15,17,0,0,0,1232.845,0.0,2.901,nnsvf,"(1, 2.5, 10)",0.5
15,17,0,0,1,2117.942,0.0,1.298,nnsvf,"(1, 2.5, 10)",0.5
15,18,0,0,0,1582.969,0.0,1.83,nnsvf,"(1, 2.5, 10)",0.5
15,18,0,0,1,2599.355,0.0,1.123,nnsvf,"(1, 2.5, 10)",0.5
15,19,0,0,0,1422.053,0.0,2.45,nnsvf,"(1, 2.5, 10)",0.5
15,19,0,0,1,2446.228,0.0,1.425,nnsvf,"(1, 2.5, 10)",0.5
15,2,0,0,0,1192.7,0.0,2.598,nnsvf,"(1, 2.5, 10)",0.5
15,2,0,0,1,1936.171,0.0,1.802,nnsvf,"(1, 2.5, 10)",0.5
15,3,0,0,0,1198.446,0.0,2.55,nnsvf,"(1, 2.5, 10)",0.5
15,3,0,0,1,1982.9,0.0,1.645,nnsvf,"(1, 2.5, 10)",0.5
15,4,0,0,0,1573.43,0.0,2.388,nnsvf,"(1, 2.5, 10)",0.5
15,4,0,0,1,2583.277,0.0,2.111,nnsvf,"(1, 2.5, 10)",0.5
15,5,0,0,0,1409.358,0.0,9.867,nnsvf,"(1, 2.5, 10)",0.5
15,5,0,0,1,2412.749,0.0,1.379,nnsvf,"(1, 2.5, 10)",0.5
15,6,0,0,0,1404.852,0.0,2.17,nnsvf,"(1, 2.5, 10)",0.5
15,6,0,0,1,2349.821,0.0,1.432,nnsvf,"(1, 2.5, 10)",0.5
15,7,0,0,0,1489.647,0.0,2.074,nnsvf,"(1, 2.5, 10)",0.5
15,7,0,0,1,2427.568,0.0,1.491,nnsvf,"(1, 2.5, 10)",0.5
15,8,0,0,0,1244.405,0.0,4.789,nnsvf,"(1, 2.5, 10)",0.5
15,8,0,0,1,2082.524,0.0,3.01,nnsvf,"(1, 2.5, 10)",0.5
15,9,0,0,0,1587.121,0.0,2.113,nnsvf,"(1, 2.5, 10)",0.5
15,9,0,0,1,2614.858,0.0,1.331,nnsvf,"(1, 2.5, 10)",0.5
15,0,0,0,0,1319.811,0.0,2.016,nnsvf,"(1, 2.5, 10)",0.4
15,0,0,0,1,2193.513,0.0,1.444,nnsvf,"(1, 2.5, 10)",0.4
15,1,0,0,0,1361.478,0.0,2.125,nnsvf,"(1, 2.5, 10)",0.4
15,1,0,0,1,2199.43,0.0,1.462,nnsvf,"(1, 2.5, 10)",0.4
15,10,0,0,0,1332.606,0.0,1.809,nnsvf,"(1, 2.5, 10)",0.4
15,10,0,0,1,2185.478,0.0,1.258,nnsvf,"(1, 2.5, 10)",0.4
15,11,0,0,0,1337.394,0.0,1.847,nnsvf,"(1, 2.5, 10)",0.4
15,11,0,0,1,2253.891,0.0,1.279,nnsvf,"(1, 2.5, 10)",0.4
15,12,0,0,0,1241.758,0.0,3.435,nnsvf,"(1, 2.5, 10)",0.4
15,12,0,0,1,2086.413,0.0,3.007,nnsvf,"(1, 2.5, 10)",0.4
15,13,0,0,0,1407.739,0.0,2.057,nnsvf,"(1, 2.5, 10)",0.4
15,13,0,0,1,2340.379,0.0,1.681,nnsvf,"(1, 2.5, 10)",0.4
15,14,0,0,0,1334.588,0.0,2.213,nnsvf,"(1, 2.5, 10)",0.4
15,14,0,0,1,2231.947,0.0,1.583,nnsvf,"(1, 2.5, 10)",0.4
15,15,0,0,0,1298.835,0.0,1.927,nnsvf,"(1, 2.5, 10)",0.4
15,15,0,0,1,2218.265,0.0,1.267,nnsvf,"(1, 2.5, 10)",0.4
15,16,0,0,0,1335.48,0.0,1.947,nnsvf,"(1, 2.5, 10)",0.4
15,16,0,0,1,2213.808,0.0,1.573,nnsvf,"(1, 2.5, 10)",0.4
15,17,0,0,0,1207.894,0.0,3.16,nnsvf,"(1, 2.5, 10)",0.4
15,17,0,0,1,2087.804,0.0,1.284,nnsvf,"(1, 2.5, 10)",0.4
15,18,0,0,0,1508.341,0.0,1.688,nnsvf,"(1, 2.5, 10)",0.4
15,18,0,0,1,2513.052,0.0,1.233,nnsvf,"(1, 2.5, 10)",0.4
15,19,0,0,0,1401.081,0.0,2.215,nnsvf,"(1, 2.5, 10)",0.4
15,19,0,0,1,2373.816,0.0,1.474,nnsvf,"(1, 2.5, 10)",0.4
15,2,0,0,0,1139.493,0.0,2.497,nnsvf,"(1, 2.5, 10)",0.4
15,2,0,0,1,1888.882,0.0,1.912,nnsvf,"(1, 2.5, 10)",0.4
15,3,0,0,0,1155.297,0.0,2.268,nnsvf,"(1, 2.5, 10)",0.4
15,3,0,0,1,1919.585,0.0,1.701,nnsvf,"(1, 2.5, 10)",0.4
15,4,0,0,0,1511.364,0.0,2.517,nnsvf,"(1, 2.5, 10)",0.4
15,4,0,0,1,2530.072,0.0,1.949,nnsvf,"(1, 2.5, 10)",0.4
15,5,0,0,0,1412.422,0.0,2.359,nnsvf,"(1, 2.5, 10)",0.4
15,5,0,0,1,2342.444,0.0,1.274,nnsvf,"(1, 2.5, 10)",0.4
15,6,0,0,0,1376.325,0.0,2.605,nnsvf,"(1, 2.5, 10)",0.4
15,6,0,0,1,2276.954,0.0,1.72,nnsvf,"(1, 2.5, 10)",0.4
15,7,0,0,0,1436.55,0.0,2.165,nnsvf,"(1, 2.5, 10)",0.4
15,7,0,0,1,2343.221,0.0,1.654,nnsvf,"(1, 2.5, 10)",0.4
15,8,0,0,0,1222.971,0.0,5.485,nnsvf,"(1, 2.5, 10)",0.4
15,8,0,0,1,1987.137,0.0,3.541,nnsvf,"(1, 2.5, 10)",0.4
15,9,0,0,0,1529.965,0.0,1.962,nnsvf,"(1, 2.5, 10)",0.4
15,9,0,0,1,2579.589,0.0,1.44,nnsvf,"(1, 2.5, 10)",0.4
15,0,0,0,0,1378.749,0.0,2.06,nnsvf,"(1, 2.5, 10)",0.6
15,0,0,0,1,2292.69,0.0,1.25,nnsvf,"(1, 2.5, 10)",0.6
15,1,0,0,0,1420.042,0.0,2.276,nnsvf,"(1, 2.5, 10)",0.6
15,1,0,0,1,2354.623,0.0,1.256,nnsvf,"(1, 2.5, 10)",0.6
15,10,0,0,0,1342.687,0.0,2.267,nnsvf,"(1, 2.5, 10)",0.6
15,10,0,0,1,2287.142,0.0,1.245,nnsvf,"(1, 2.5, 10)",0.6
15,11,0,0,0,1399.011,0.0,2.527,nnsvf,"(1, 2.5, 10)",0.6
15,11,0,0,1,2290.793,0.0,1.311,nnsvf,"(1, 2.5, 10)",0.6
15,12,0,0,0,1340.132,0.0,3.179,nnsvf,"(1, 2.5, 10)",0.6
15,12,0,0,1,2144.896,0.0,2.513,nnsvf,"(1, 2.5, 10)",0.6
15,13,0,0,0,1480.449,0.0,3.708,nnsvf,"(1, 2.5, 10)",0.6
15,13,0,0,1,2440.66,0.0,1.437,nnsvf,"(1, 2.5, 10)",0.6
15,14,0,0,0,1419.778,0.0,2.388,nnsvf,"(1, 2.5, 10)",0.6
15,14,0,0,1,2337.871,0.0,1.464,nnsvf,"(1, 2.5, 10)",0.6
15,15,0,0,0,1402.223,0.0,2.227,nnsvf,"(1, 2.5, 10)",0.6
15,15,0,0,1,2326.11,0.0,1.181,nnsvf,"(1, 2.5, 10)",0.6
15,16,0,0,0,1478.733,0.0,2.117,nnsvf,"(1, 2.5, 10)",0.6
15,16,0,0,1,2367.775,0.0,1.457,nnsvf,"(1, 2.5, 10)",0.6
15,17,0,0,0,1286.464,0.0,3.241,nnsvf,"(1, 2.5, 10)",0.6
15,17,0,0,1,2121.579,0.0,2.13,nnsvf,"(1, 2.5, 10)",0.6
15,18,0,0,0,1629.55,0.0,1.958,nnsvf,"(1, 2.5, 10)",0.6
15,18,0,0,1,2644.309,0.0,1.252,nnsvf,"(1, 2.5, 10)",0.6
15,19,0,0,0,1491.284,0.0,2.321,nnsvf,"(1, 2.5, 10)",0.6
15,19,0,0,1,2482.814,0.0,1.337,nnsvf,"(1, 2.5, 10)",0.6
15,2,0,0,0,1237.638,0.0,2.596,nnsvf,"(1, 2.5, 10)",0.6
15,2,0,0,1,2001.433,0.0,1.658,nnsvf,"(1, 2.5, 10)",0.6
15,3,0,0,0,1254.165,0.0,2.486,nnsvf,"(1, 2.5, 10)",0.6
15,3,0,0,1,2019.439,0.0,1.402,nnsvf,"(1, 2.5, 10)",0.6
15,4,0,0,0,1593.014,0.0,2.752,nnsvf,"(1, 2.5, 10)",0.6
15,4,0,0,1,2618.051,0.0,1.87,nnsvf,"(1, 2.5, 10)",0.6
15,5,0,0,0,1474.446,0.0,10.334,nnsvf,"(1, 2.5, 10)",0.6
15,5,0,0,1,2459.556,0.0,1.347,nnsvf,"(1, 2.5, 10)",0.6
15,6,0,0,0,1452.748,0.0,2.443,nnsvf,"(1, 2.5, 10)",0.6
15,6,0,0,1,2394.922,0.0,1.596,nnsvf,"(1, 2.5, 10)",0.6
15,7,0,0,0,1550.585,0.0,2.093,nnsvf,"(1, 2.5, 10)",0.6
15,7,0,0,1,2502.171,0.0,1.348,nnsvf,"(1, 2.5, 10)",0.6
15,8,0,0,0,1282.009,0.0,5.104,nnsvf,"(1, 2.5, 10)",0.6
15,8,0,0,1,2117.089,0.0,3.063,nnsvf,"(1, 2.5, 10)",0.6
15,9,0,0,0,1602.774,0.0,1.926,nnsvf,"(1, 2.5, 10)",0.6
15,9,0,0,1,2682.274,0.0,1.245,nnsvf,"(1, 2.5, 10)",0.6
15,0,0,0,0,1432.475,0.0,1.975,nnsvf,"(1, 2.5, 10)",0.7
15,0,0,0,1,2371.518,0.0,1.311,nnsvf,"(1, 2.5, 10)",0.7
15,1,0,0,0,1479.908,0.0,2.372,nnsvf,"(1, 2.5, 10)",0.7
15,1,0,0,1,2436.899,0.0,1.16,nnsvf,"(1, 2.5, 10)",0.7
15,10,0,0,0,1393.955,0.0,2.32,nnsvf,"(1, 2.5, 10)",0.7
15,10,0,0,1,2308.405,0.0,1.09,nnsvf,"(1, 2.5, 10)",0.7
15,11,0,0,0,1464.938,0.0,2.391,nnsvf,"(1, 2.5, 10)",0.7
15,11,0,0,1,2367.108,0.0,1.206,nnsvf,"(1, 2.5, 10)",0.7
15,12,0,0,0,1395.89,0.0,3.035,nnsvf,"(1, 2.5, 10)",0.7
15,12,0,0,1,2175.588,0.0,2.42,nnsvf,"(1, 2.5, 10)",0.7
15,13,0,0,0,1529.786,0.0,3.59,nnsvf,"(1, 2.5, 10)",0.7
15,13,0,0,1,2457.447,0.0,2.354,nnsvf,"(1, 2.5, 10)",0.7
15,14,0,0,0,1456.304,0.0,2.231,nnsvf,"(1, 2.5, 10)",0.7
15,14,0,0,1,2401.065,0.0,1.423,nnsvf,"(1, 2.5, 10)",0.7
15,15,0,0,0,1385.851,0.0,3.205,nnsvf,"(1, 2.5, 10)",0.7
15,15,0,0,1,2320.882,0.0,1.124,nnsvf,"(1, 2.5, 10)",0.7
15,16,0,0,0,1502.493,0.0,2.22,nnsvf,"(1, 2.5, 10)",0.7
15,16,0,0,1,2434.833,0.0,1.327,nnsvf,"(1, 2.5, 10)",0.7
15,17,0,0,0,1299.895,0.0,3.174,nnsvf,"(1, 2.5, 10)",0.7
15,17,0,0,1,2172.513,0.0,1.971,nnsvf,"(1, 2.5, 10)",0.7
15,18,0,0,0,1670.715,0.0,1.906,nnsvf,"(1, 2.5, 10)",0.7
15,18,0,0,1,2624.253,0.0,1.128,nnsvf,"(1, 2.5, 10)",0.7
15,19,0,0,0,1513.484,0.0,2.142,nnsvf,"(1, 2.5, 10)",0.7
15,19,0,0,1,2545.56,0.0,1.303,nnsvf,"(1, 2.5, 10)",0.7
15,2,0,0,0,1272.46,0.0,2.655,nnsvf,"(1, 2.5, 10)",0.7
15,2,0,0,1,2052.446,0.0,1.572,nnsvf,"(1, 2.5, 10)",0.7
15,3,0,0,0,1301.116,0.0,2.09,nnsvf,"(1, 2.5, 10)",0.7
15,3,0,0,1,2081.939,0.0,1.337,nnsvf,"(1, 2.5, 10)",0.7
15,4,0,0,0,1632.891,0.0,2.261,nnsvf,"(1, 2.5, 10)",0.7
15,4,0,0,1,2674.555,0.0,1.703,nnsvf,"(1, 2.5, 10)",0.7
15,5,0,0,0,1531.163,0.0,10.318,nnsvf,"(1, 2.5, 10)",0.7
15,5,0,0,1,2419.31,0.0,5.596,nnsvf,"(1, 2.5, 10)",0.7
15,6,0,0,0,1501.543,0.0,2.331,nnsvf,"(1, 2.5, 10)",0.7
15,6,0,0,1,2460.563,0.0,1.356,nnsvf,"(1, 2.5, 10)",0.7
15,7,0,0,0,1587.302,0.0,2.257,nnsvf,"(1, 2.5, 10)",0.7
15,7,0,0,1,2504.508,0.0,1.367,nnsvf,"(1, 2.5, 10)",0.7
15,8,0,0,0,1332.935,0.0,4.425,nnsvf,"(1, 2.5, 10)",0.7
15,8,0,0,1,2136.633,0.0,3.104,nnsvf,"(1, 2.5, 10)",0.7
15,9,0,0,0,1634.048,0.0,2.292,nnsvf,"(1, 2.5, 10)",0.7
15,9,0,0,1,2745.025,0.0,1.108,nnsvf,"(1, 2.5, 10)",0.7
15,0,0,0,0,1399.274,461.0,229.26,lns,"(1, 2.5, 10)",1.0
15,0,0,0,1,2272.228,862.0,226.88,lns,"(1, 2.5, 10)",1.0
15,1,0,0,0,1369.083,497.0,227.869,lns,"(1, 2.5, 10)",1.0
15,1,0,0,1,2248.103,784.0,227.39,lns,"(1, 2.5, 10)",1.0
15,10,0,0,0,1370.092,456.0,227.708,lns,"(1, 2.5, 10)",1.0
15,10,0,0,1,2201.923,823.0,227.113,lns,"(1, 2.5, 10)",1.0
15,11,0,0,0,1396.902,555.0,227.255,lns,"(1, 2.5, 10)",1.0
15,11,0,0,1,2231.437,943.0,226.398,lns,"(1, 2.5, 10)",1.0
15,12,0,0,0,1370.912,478.0,228.147,lns,"(1, 2.5, 10)",1.0
15,12,0,0,1,2198.412,842.0,227.135,lns,"(1, 2.5, 10)",1.0
15,13,0,0,0,1423.088,466.0,228.149,lns,"(1, 2.5, 10)",1.0
15,13,0,0,1,2346.074,805.0,227.013,lns,"(1, 2.5, 10)",1.0
15,14,0,0,0,1429.51,572.0,227.121,lns,"(1, 2.5, 10)",1.0
15,14,0,0,1,2319.067,960.0,226.349,lns,"(1, 2.5, 10)",1.0
15,15,0,0,0,1385.862,411.0,228.149,lns,"(1, 2.5, 10)",1.0
15,15,0,0,1,2254.785,720.0,226.72,lns,"(1, 2.5, 10)",1.0
15,16,0,0,0,1450.897,546.0,227.63,lns,"(1, 2.5, 10)",1.0
15,16,0,0,1,2296.283,845.0,227.21,lns,"(1, 2.5, 10)",1.0
15,17,0,0,0,1271.302,451.0,227.781,lns,"(1, 2.5, 10)",1.0
15,17,0,0,1,2099.534,816.0,227.428,lns,"(1, 2.5, 10)",1.0
15,18,0,0,0,1499.247,616.0,226.658,lns,"(1, 2.5, 10)",1.0
15,18,0,0,1,2473.046,816.0,226.614,lns,"(1, 2.5, 10)",1.0
15,19,0,0,0,1481.823,530.0,227.139,lns,"(1, 2.5, 10)",1.0
15,19,0,0,1,2389.826,955.0,226.282,lns,"(1, 2.5, 10)",1.0
15,2,0,0,0,1219.092,465.0,228.245,lns,"(1, 2.5, 10)",1.0
15,2,0,0,1,1965.218,867.0,226.949,lns,"(1, 2.5, 10)",1.0
15,3,0,0,0,1200.121,460.0,228.381,lns,"(1, 2.5, 10)",1.0
15,3,0,0,1,1971.149,861.0,226.635,lns,"(1, 2.5, 10)",1.0
15,4,0,0,0,1642.195,571.0,226.919,lns,"(1, 2.5, 10)",1.0
15,4,0,0,1,2657.77,908.0,226.546,lns,"(1, 2.5, 10)",1.0
15,5,0,0,0,1417.93,399.0,233.014,lns,"(1, 2.5, 10)",1.0
15,5,0,0,1,2270.498,696.0,230.356,lns,"(1, 2.5, 10)",1.0
15,6,0,0,0,1449.824,510.0,227.232,lns,"(1, 2.5, 10)",1.0
15,6,0,0,1,2411.745,914.0,226.426,lns,"(1, 2.5, 10)",1.0
15,7,0,0,0,1495.923,531.0,227.297,lns,"(1, 2.5, 10)",1.0
15,7,0,0,1,2427.423,886.0,226.783,lns,"(1, 2.5, 10)",1.0
15,8,0,0,0,1277.375,378.0,228.113,lns,"(1, 2.5, 10)",1.0
15,8,0,0,1,2052.902,689.0,227.775,lns,"(1, 2.5, 10)",1.0
15,9,0,0,0,1561.992,377.0,230.989,lns,"(1, 2.5, 10)",1.0
15,9,0,0,1,2695.028,728.0,226.217,lns,"(1, 2.5, 10)",1.0
15,0,0,0,0,1172.826,0.0,2.548,svf,"(1, 2.5, 10)",0.1
15,0,0,0,1,2066.146,0.0,2.467,svf,"(1, 2.5, 10)",0.1
15,1,0,0,0,1191.906,0.0,2.41,svf,"(1, 2.5, 10)",0.1
15,1,0,0,1,2128.647,0.0,2.444,svf,"(1, 2.5, 10)",0.1
15,10,0,0,0,1169.303,0.0,2.38,svf,"(1, 2.5, 10)",0.1
15,10,0,0,1,2052.628,0.0,2.094,svf,"(1, 2.5, 10)",0.1
15,11,0,0,0,1177.426,0.0,2.354,svf,"(1, 2.5, 10)",0.1
15,11,0,0,1,2057.827,0.0,2.436,svf,"(1, 2.5, 10)",0.1
15,12,0,0,0,1098.08,0.0,4.734,svf,"(1, 2.5, 10)",0.1
15,12,0,0,1,1947.135,0.0,4.629,svf,"(1, 2.5, 10)",0.1
15,13,0,0,0,1231.126,0.0,2.965,svf,"(1, 2.5, 10)",0.1
15,13,0,0,1,2148.225,0.0,2.655,svf,"(1, 2.5, 10)",0.1
15,14,0,0,0,1214.451,0.0,3.631,svf,"(1, 2.5, 10)",0.1
15,14,0,0,1,2206.988,0.0,3.064,svf,"(1, 2.5, 10)",0.1
15,15,0,0,0,1161.079,0.0,2.482,svf,"(1, 2.5, 10)",0.1
15,15,0,0,1,2056.864,0.0,2.264,svf,"(1, 2.5, 10)",0.1
15,16,0,0,0,1187.559,0.0,3.031,svf,"(1, 2.5, 10)",0.1
15,16,0,0,1,2055.268,0.0,3.373,svf,"(1, 2.5, 10)",0.1
15,17,0,0,0,1094.529,0.0,2.642,svf,"(1, 2.5, 10)",0.1
15,17,0,0,1,1934.334,0.0,2.612,svf,"(1, 2.5, 10)",0.1
15,18,0,0,0,1348.502,0.0,2.136,svf,"(1, 2.5, 10)",0.1
15,18,0,0,1,2395.949,0.0,2.238,svf,"(1, 2.5, 10)",0.1
15,19,0,0,0,1241.329,0.0,2.292,svf,"(1, 2.5, 10)",0.1
15,19,0,0,1,2195.314,0.0,2.57,svf,"(1, 2.5, 10)",0.1
15,2,0,0,0,1015.056,0.0,4.084,svf,"(1, 2.5, 10)",0.1
15,2,0,0,1,1756.32,0.0,3.353,svf,"(1, 2.5, 10)",0.1
15,3,0,0,0,1035.845,0.0,3.533,svf,"(1, 2.5, 10)",0.1
15,3,0,0,1,1822.815,0.0,3.125,svf,"(1, 2.5, 10)",0.1
15,4,0,0,0,1388.668,0.0,4.421,svf,"(1, 2.5, 10)",0.1
15,4,0,0,1,2473.421,0.0,3.008,svf,"(1, 2.5, 10)",0.1
15,5,0,0,0,1243.028,0.0,2.409,svf,"(1, 2.5, 10)",0.1
15,5,0,0,1,2160.286,0.0,2.255,svf,"(1, 2.5, 10)",0.1
15,6,0,0,0,1215.881,0.0,3.212,svf,"(1, 2.5, 10)",0.1
15,6,0,0,1,2103.258,0.0,2.732,svf,"(1, 2.5, 10)",0.1
15,7,0,0,0,1257.823,0.0,3.127,svf,"(1, 2.5, 10)",0.1
15,7,0,0,1,2261.174,0.0,2.664,svf,"(1, 2.5, 10)",0.1
15,8,0,0,0,1070.865,0.0,3.874,svf,"(1, 2.5, 10)",0.1
15,8,0,0,1,1864.958,0.0,2.707,svf,"(1, 2.5, 10)",0.1
15,9,0,0,0,1371.224,0.0,2.325,svf,"(1, 2.5, 10)",0.1
15,9,0,0,1,2365.669,0.0,2.345,svf,"(1, 2.5, 10)",0.1
15,0,0,0,0,1272.246,0.0,1.993,svf,"(1, 2.5, 10)",0.3
15,0,0,0,1,2103.348,0.0,1.593,svf,"(1, 2.5, 10)",0.3
15,1,0,0,0,1290.901,0.0,2.369,svf,"(1, 2.5, 10)",0.3
15,1,0,0,1,2180.475,0.0,1.452,svf,"(1, 2.5, 10)",0.3
15,10,0,0,0,1275.9,0.0,1.747,svf,"(1, 2.5, 10)",0.3
15,10,0,0,1,2123.475,0.0,1.351,svf,"(1, 2.5, 10)",0.3
15,11,0,0,0,1286.891,0.0,1.938,svf,"(1, 2.5, 10)",0.3
15,11,0,0,1,2182.348,0.0,1.526,svf,"(1, 2.5, 10)",0.3
15,12,0,0,0,1202.984,0.0,3.935,svf,"(1, 2.5, 10)",0.3
15,12,0,0,1,1993.935,0.0,3.091,svf,"(1, 2.5, 10)",0.3
15,13,0,0,0,1355.857,0.0,2.431,svf,"(1, 2.5, 10)",0.3
15,13,0,0,1,2292.749,0.0,1.811,svf,"(1, 2.5, 10)",0.3
15,14,0,0,0,1304.039,0.0,2.256,svf,"(1, 2.5, 10)",0.3
15,14,0,0,1,2193.835,0.0,1.832,svf,"(1, 2.5, 10)",0.3
15,15,0,0,0,1297.778,0.0,2.141,svf,"(1, 2.5, 10)",0.3
15,15,0,0,1,2165.765,0.0,1.29,svf,"(1, 2.5, 10)",0.3
15,16,0,0,0,1306.288,0.0,2.237,svf,"(1, 2.5, 10)",0.3
15,16,0,0,1,2114.889,0.0,1.574,svf,"(1, 2.5, 10)",0.3
15,17,0,0,0,1207.646,0.0,1.877,svf,"(1, 2.5, 10)",0.3
15,17,0,0,1,2014.033,0.0,1.507,svf,"(1, 2.5, 10)",0.3
15,18,0,0,0,1438.142,0.0,1.813,svf,"(1, 2.5, 10)",0.3
15,18,0,0,1,2419.455,0.0,1.172,svf,"(1, 2.5, 10)",0.3
15,19,0,0,0,1341.595,0.0,2.071,svf,"(1, 2.5, 10)",0.3
15,19,0,0,1,2286.703,0.0,1.699,svf,"(1, 2.5, 10)",0.3
15,2,0,0,0,1093.814,0.0,2.406,svf,"(1, 2.5, 10)",0.3
15,2,0,0,1,1847.957,0.0,1.826,svf,"(1, 2.5, 10)",0.3
15,3,0,0,0,1139.066,0.0,2.69,svf,"(1, 2.5, 10)",0.3
15,3,0,0,1,1879.721,0.0,1.879,svf,"(1, 2.5, 10)",0.3
15,4,0,0,0,1458.539,0.0,2.648,svf,"(1, 2.5, 10)",0.3
15,4,0,0,1,2473.436,0.0,2.06,svf,"(1, 2.5, 10)",0.3
15,5,0,0,0,1359.834,0.0,2.281,svf,"(1, 2.5, 10)",0.3
15,5,0,0,1,2283.746,0.0,1.479,svf,"(1, 2.5, 10)",0.3
15,6,0,0,0,1318.004,0.0,2.336,svf,"(1, 2.5, 10)",0.3
15,6,0,0,1,2217.982,0.0,1.671,svf,"(1, 2.5, 10)",0.3
15,7,0,0,0,1351.402,0.0,2.339,svf,"(1, 2.5, 10)",0.3
15,7,0,0,1,2298.193,0.0,1.767,svf,"(1, 2.5, 10)",0.3
15,8,0,0,0,1189.451,0.0,5.358,svf,"(1, 2.5, 10)",0.3
15,8,0,0,1,1973.268,0.0,4.32,svf,"(1, 2.5, 10)",0.3
15,9,0,0,0,1469.984,0.0,1.702,svf,"(1, 2.5, 10)",0.3
15,9,0,0,1,2483.05,0.0,1.475,svf,"(1, 2.5, 10)",0.3
15,0,0,0,0,1547.133,0.0,2.157,nnsvf,"(1, 2.5, 10)",0.9
15,0,0,0,1,2416.213,0.0,1.339,nnsvf,"(1, 2.5, 10)",0.9
15,1,0,0,0,1578.493,0.0,2.5,nnsvf,"(1, 2.5, 10)",0.9
15,1,0,0,1,2500.054,0.0,1.175,nnsvf,"(1, 2.5, 10)",0.9
15,10,0,0,0,1491.585,0.0,2.759,nnsvf,"(1, 2.5, 10)",0.9
15,10,0,0,1,2358.401,0.0,1.142,nnsvf,"(1, 2.5, 10)",0.9
15,11,0,0,0,1531.92,0.0,2.535,nnsvf,"(1, 2.5, 10)",0.9
15,11,0,0,1,2424.113,0.0,1.217,nnsvf,"(1, 2.5, 10)",0.9
15,12,0,0,0,1442.388,0.0,2.87,nnsvf,"(1, 2.5, 10)",0.9
15,12,0,0,1,2300.187,0.0,2.339,nnsvf,"(1, 2.5, 10)",0.9
15,13,0,0,0,1646.432,0.0,3.635,nnsvf,"(1, 2.5, 10)",0.9
15,13,0,0,1,2603.368,0.0,3.351,nnsvf,"(1, 2.5, 10)",0.9
15,14,0,0,0,1535.683,0.0,2.129,nnsvf,"(1, 2.5, 10)",0.9
15,14,0,0,1,2485.709,0.0,1.267,nnsvf,"(1, 2.5, 10)",0.9
15,15,0,0,0,1486.158,0.0,3.115,nnsvf,"(1, 2.5, 10)",0.9
15,15,0,0,1,2422.314,0.0,1.047,nnsvf,"(1, 2.5, 10)",0.9
15,16,0,0,0,1583.216,0.0,2.086,nnsvf,"(1, 2.5, 10)",0.9
15,16,0,0,1,2492.435,0.0,1.149,nnsvf,"(1, 2.5, 10)",0.9
15,17,0,0,0,1401.621,0.0,3.25,nnsvf,"(1, 2.5, 10)",0.9
15,17,0,0,1,2195.519,0.0,1.914,nnsvf,"(1, 2.5, 10)",0.9
15,18,0,0,0,1692.53,0.0,2.33,nnsvf,"(1, 2.5, 10)",0.9
15,18,0,0,1,2850.053,0.0,1.14,nnsvf,"(1, 2.5, 10)",0.9
15,19,0,0,0,1617.601,0.0,2.594,nnsvf,"(1, 2.5, 10)",0.9
15,19,0,0,1,2545.093,0.0,1.53,nnsvf,"(1, 2.5, 10)",0.9
15,2,0,0,0,1381.651,0.0,2.859,nnsvf,"(1, 2.5, 10)",0.9
15,2,0,0,1,2115.377,0.0,1.398,nnsvf,"(1, 2.5, 10)",0.9
15,3,0,0,0,1429.215,0.0,2.65,nnsvf,"(1, 2.5, 10)",0.9
15,3,0,0,1,2169.26,0.0,1.412,nnsvf,"(1, 2.5, 10)",0.9
15,4,0,0,0,1689.779,0.0,2.345,nnsvf,"(1, 2.5, 10)",0.9
15,4,0,0,1,2772.745,0.0,1.518,nnsvf,"(1, 2.5, 10)",0.9
15,5,0,0,0,1585.422,0.0,9.706,nnsvf,"(1, 2.5, 10)",0.9
15,5,0,0,1,2524.605,0.0,5.082,nnsvf,"(1, 2.5, 10)",0.9
15,6,0,0,0,1567.0,0.0,2.586,nnsvf,"(1, 2.5, 10)",0.9
15,6,0,0,1,2504.476,0.0,1.475,nnsvf,"(1, 2.5, 10)",0.9
15,7,0,0,0,1708.699,0.0,2.556,nnsvf,"(1, 2.5, 10)",0.9
15,7,0,0,1,2670.349,0.0,1.323,nnsvf,"(1, 2.5, 10)",0.9
15,8,0,0,0,1388.518,0.0,4.061,nnsvf,"(1, 2.5, 10)",0.9
15,8,0,0,1,2206.679,0.0,2.619,nnsvf,"(1, 2.5, 10)",0.9
15,9,0,0,0,1740.066,0.0,2.131,nnsvf,"(1, 2.5, 10)",0.9
15,9,0,0,1,2835.598,0.0,1.169,nnsvf,"(1, 2.5, 10)",0.9
15,0,0,0,0,1496.731,0.0,2.051,nnsvf,"(1, 2.5, 10)",0.8
15,0,0,0,1,2424.25,0.0,1.312,nnsvf,"(1, 2.5, 10)",0.8
15,1,0,0,0,1531.062,0.0,2.531,nnsvf,"(1, 2.5, 10)",0.8
15,1,0,0,1,2462.66,0.0,1.13,nnsvf,"(1, 2.5, 10)",0.8
15,10,0,0,0,1436.857,0.0,2.448,nnsvf,"(1, 2.5, 10)",0.8
